국적,목적,연도,월,분기,계절,입국자수
미국,공용,2022,12,4,겨울,3033
미국,기타,2022,12,4,겨울,2915
베트남,관광,2022,12,4,겨울,3886
베트남,상용,2022,12,4,겨울,2884
베트남,공용,2022,12,4,겨울,1949
베트남,기타,2022,12,4,겨울,1914
태국,관광,2022,12,4,겨울,3864
태국,상용,2022,12,4,겨울,2897
태국,공용,2022,12,4,겨울,1933
태국,기타,2022,12,4,겨울,1906
중국,관광,2023,1,1,봄,9129
중국,상용,2023,1,1,봄,6912
중국,공용,2023,1,1,봄,4603
중국,기타,2023,1,1,봄,4530
일본,관광,2023,1,1,봄,6047
일본,상용,2023,1,1,봄,4492
일본,공용,2023,1,1,봄,2999
일본,기타,2023,1,1,봄,3037
미국,관광,2023,1,1,봄,4500
미국,상용,2023,1,1,봄,3357
미국,공용,2023,1,1,봄,2320
미국,기타,2023,1,1,봄,2310
베트남,관광,2023,1,1,봄,3097
베트남,상용,2023,1,1,봄,2232
베트남,공용,2023,1,1,봄,1471
베트남,기타,2023,1,1,봄,1517
태국,관광,2023,1,1,봄,3081
태국,상용,2023,1,1,봄,2306
태국,공용,2023,1,1,봄,1498
태국,기타,2023,1,1,봄,1566
중국,관광,2023,2,1,봄,9620
중국,상용,2023,2,1,봄,7346
중국,공용,2023,2,1,봄,4814
중국,기타,2023,2,1,봄,4843
일본,관광,2023,2,1,봄,6390
일본,상용,2023,2,1,봄,4778
일본,공용,2023,2,1,봄,3332
일본,기타,2023,2,1,봄,3309
미국,관광,2023,2,1,봄,4872
미국,상용,2023,2,1,봄,3683
미국,공용,2023,2,1,봄,2370
미국,기타,2023,2,1,봄,2468
베트남,관광,2023,2,1,봄,3214
베트남,상용,2023,2,1,봄,2403
베트남,공용,2023,2,1,봄,1638
베트남,기타,2023,2,1,봄,1620
태국,관광,2023,2,1,봄,3138
태국,상용,2023,2,1,봄,2423
태국,공용,2023,2,1,봄,1585
태국,기타,2023,2,1,봄,1617
중국,관광,2023,3,1,봄,12167
중국,상용,2023,3,1,봄,8954
중국,공용,2023,3,1,봄,6054
중국,기타,2023,3,1,봄,5885
일본,관광,2023,3,1,봄,7995
일본,상용,2023,3,1,봄,6041
일본,공용,2023,3,1,봄,3901
일본,기타,2023,3,1,봄,3942
미국,관광,2023,3,1,봄,6006
미국,상용,2023,3,1,봄,4462
미국,공용,2023,3,1,봄,3014
미국,기타,2023,3,1,봄,3021
베트남,관광,2023,3,1,봄,3989
베트남,상용,2023,3,1,봄,2989
베트남,공용,2023,3,1,봄,2032
베트남,기타,2023,3,1,봄,1983
태국,관광,2023,3,1,봄,3903
태국,상용,2023,3,1,봄,3071
태국,공용,2023,3,1,봄,2026
태국,기타,2023,3,1,봄,1968
중국,관광,2023,4,2,여름,12384
중국,상용,2023,4,2,여름,9518
중국,공용,2023,4,2,여름,6290
중국,기타,2023,4,2,여름,6303
일본,관광,2023,4,2,여름,8166
일본,상용,2023,4,2,여름,6369
일본,공용,2023,4,2,여름,4067
일본,기타,2023,4,2,여름,4148
미국,관광,2023,4,2,여름,6363
미국,상용,2023,4,2,여름,4833
미국,공용,2023,4,2,여름,3167
미국,기타,2023,4,2,여름,3123
베트남,관광,2023,4,2,여름,4285
베트남,상용,2023,4,2,여름,3099
베트남,공용,2023,4,2,여름,2057
베트남,기타,2023,4,2,여름,2103
태국,관광,2023,4,2,여름,4046
태국,상용,2023,4,2,여름,3172
태국,공용,2023,4,2,여름,2080
태국,기타,2023,4,2,여름,2072
중국,관광,2023,5,2,여름,11171
중국,상용,2023,5,2,여름,8683
중국,공용,2023,5,2,여름,5623
중국,기타,2023,5,2,여름,5749
일본,관광,2023,5,2,여름,7687
일본,상용,2023,5,2,여름,5752
일본,공용,2023,5,2,여름,3840
일본,기타,2023,5,2,여름,3867
미국,관광,2023,5,2,여름,5610
미국,상용,2023,5,2,여름,4385
미국,공용,2023,5,2,여름,2912
미국,기타,2023,5,2,여름,2792
베트남,관광,2023,5,2,여름,3769
베트남,상용,2023,5,2,여름,2768
베트남,공용,2023,5,2,여름,1894
베트남,기타,2023,5,2,여름,1841
태국,관광,2023,5,2,여름,3759
태국,상용,2023,5,2,여름,2866
태국,공용,2023,5,2,여름,1904
태국,기타,2023,5,2,여름,1948
중국,관광,2023,6,2,여름,10939
중국,상용,2023,6,2,여름,8047
중국,공용,2023,6,2,여름,5372
중국,기타,2023,6,2,여름,5409
일본,관광,2023,6,2,여름,7332
일본,상용,2023,6,2,여름,5563
일본,공용,2023,6,2,여름,3572
일본,기타,2023,6,2,여름,3580
미국,관광,2023,6,2,여름,5417
미국,상용,2023,6,2,여름,4063
미국,공용,2023,6,2,여름,2691
미국,기타,2023,6,2,여름,2650
베트남,관광,2023,6,2,여름,3654
베트남,상용,2023,6,2,여름,2733
베트남,공용,2023,6,2,여름,1816
베트남,기타,2023,6,2,여름,1803
태국,관광,2023,6,2,여름,3609
태국,상용,2023,6,2,여름,2741
태국,공용,2023,6,2,여름,1837
태국,기타,2023,6,2,여름,1910
중국,관광,2023,7,3,가을,11383
중국,상용,2023,7,3,가을,8546
중국,공용,2023,7,3,가을,5872
중국,기타,2023,7,3,가을,5668
일본,관광,2023,7,3,가을,7552
일본,상용,2023,7,3,가을,5798
일본,공용,2023,7,3,가을,3768
일본,기타,2023,7,3,가을,3791
미국,관광,2023,7,3,가을,5694
미국,상용,2023,7,3,가을,4188
미국,공용,2023,7,3,가을,2930
미국,기타,2023,7,3,가을,2834
베트남,관광,2023,7,3,가을,3778
베트남,상용,2023,7,3,가을,2794
베트남,공용,2023,7,3,가을,1897
베트남,기타,2023,7,3,가을,1935
태국,관광,2023,7,3,가을,3887
태국,상용,2023,7,3,가을,2947
태국,공용,2023,7,3,가을,1900
태국,기타,2023,7,3,가을,1834
중국,관광,2023,8,3,가을,12990
중국,상용,2023,8,3,가을,9991
중국,공용,2023,8,3,가을,6613
중국,기타,2023,8,3,가을,6687
일본,관광,2023,8,3,가을,8782
일본,상용,2023,8,3,가을,6664
일본,공용,2023,8,3,가을,4401
일본,기타,2023,8,3,가을,4467
미국,관광,2023,8,3,가을,6569
미국,상용,2023,8,3,가을,5039
미국,공용,2023,8,3,가을,3229
미국,기타,2023,8,3,가을,3324
베트남,관광,2023,8,3,가을,4315
베트남,상용,2023,8,3,가을,3334
베트남,공용,2023,8,3,가을,2257
베트남,기타,2023,8,3,가을,2188
태국,관광,2023,8,3,가을,4360
태국,상용,2023,8,3,가을,3282
태국,공용,2023,8,3,가을,2151
태국,기타,2023,8,3,가을,2196
중국,관광,2023,9,3,가을,11840
중국,상용,2023,9,3,가을,9028
중국,공용,2023,9,3,가을,5986
중국,기타,2023,9,3,가을,6137
일본,관광,2023,9,3,가을,8015
일본,상용,2023,9,3,가을,5912
일본,공용,2023,9,3,가을,4006
일본,기타,2023,9,3,가을,4019
미국,관광,2023,9,3,가을,6035
미국,상용,2023,9,3,가을,4541
미국,공용,2023,9,3,가을,2945
미국,기타,2023,9,3,가을,2972
베트남,관광,2023,9,3,가을,4058
베트남,상용,2023,9,3,가을,3006
베트남,공용,2023,9,3,가을,1960
베트남,기타,2023,9,3,가을,2022
태국,관광,2023,9,3,가을,3944
태국,상용,2023,9,3,가을,2963
태국,공용,2023,9,3,가을,1963
태국,기타,2023,9,3,가을,2022
중국,관광,2023,10,4,겨울,13497
중국,상용,2023,10,4,겨울,10109
중국,공용,2023,10,4,겨울,6710
중국,기타,2023,10,4,겨울,6959
일본,관광,2023,10,4,겨울,8947
일본,상용,2023,10,4,겨울,6838
일본,공용,2023,10,4,겨울,4579
일본,기타,2023,10,4,겨울,4584
미국,관광,2023,10,4,겨울,6623
미국,상용,2023,10,4,겨울,5032
미국,공용,2023,10,4,겨울,3431
미국,기타,2023,10,4,겨울,3524
베트남,관광,2023,10,4,겨울,4584
베트남,상용,2023,10,4,겨울,3472
베트남,공용,2023,10,4,겨울,2338
베트남,기타,2023,10,4,겨울,2348
태국,관광,2023,10,4,겨울,4516
태국,상용,2023,10,4,겨울,3474
태국,공용,2023,10,4,겨울,2240
태국,기타,2023,10,4,겨울,2353
중국,관광,2023,11,4,겨울,11416
중국,상용,2023,11,4,겨울,8543
중국,공용,2023,11,4,겨울,5826
중국,기타,2023,11,4,겨울,5682
일본,관광,2023,11,4,겨울,7599
일본,상용,2023,11,4,겨울,5704
일본,공용,2023,11,4,겨울,3802
일본,기타,2023,11,4,겨울,3737
미국,관광,2023,11,4,겨울,5761
미국,상용,2023,11,4,겨울,4299
미국,공용,2023,11,4,겨울,2878
미국,기타,2023,11,4,겨울,2833
베트남,관광,2023,11,4,겨울,3825
베트남,상용,2023,11,4,겨울,2913
베트남,공용,2023,11,4,겨울,1853
베트남,기타,2023,11,4,겨울,1916
태국,관광,2023,11,4,겨울,3748
태국,상용,2023,11,4,겨울,2885
태국,공용,2023,11,4,겨울,1859
태국,기타,2023,11,4,겨울,1903
중국,관광,2023,12,4,겨울,11907
중국,상용,2023,12,4,겨울,8870
중국,공용,2023,12,4,겨울,6055
중국,기타,2023,12,4,겨울,5879
일본,관광,2023,12,4,겨울,8121
일본,상용,2023,12,4,겨울,6012
일본,공용,2023,12,4,겨울,3997
일본,기타,2023,12,4,겨울,4023
미국,관광,2023,12,4,겨울,6205
미국,상용,2023,12,4,겨울,4530
미국,공용,2023,12,4,겨울,2939
미국,기타,2023,12,4,겨울,2994
베트남,관광,2023,12,4,겨울,4068
베트남,상용,2023,12,4,겨울,3044
베트남,공용,2023,12,4,겨울,2033
베트남,기타,2023,12,4,겨울,2044
태국,관광,2023,12,4,겨울,3998
태국,상용,2023,12,4,겨울,2989
태국,공용,2023,12,4,겨울,1944
태국,기타,2023,12,4,겨울,2021
중국,관광,2024,1,1,봄,9110
중국,상용,2024,1,1,봄,7183
중국,공용,2024,1,1,봄,4697
중국,기타,2024,1,1,봄,4770
일본,관광,2024,1,1,봄,6282
일본,상용,2024,1,1,봄,4714
일본,공용,2024,1,1,봄,3179
일본,기타,2024,1,1,봄,3115
미국,관광,2024,1,1,봄,4642
미국,상용,2024,1,1,봄,3490
미국,공용,2024,1,1,봄,2425
미국,기타,2024,1,1,봄,2357
베트남,관광,2024,1,1,봄,3097
베트남,상용,2024,1,1,봄,2327
베트남,공용,2024,1,1,봄,1631
베트남,기타,2024,1,1,봄,1503
태국,관광,2024,1,1,봄,3108
태국,상용,2024,1,1,봄,2356
태국,공용,2024,1,1,봄,1562
태국,기타,2024,1,1,봄,1539
중국,관광,2024,2,1,봄,9940
중국,상용,2024,2,1,봄,7573
중국,공용,2024,2,1,봄,5087
중국,기타,2024,2,1,봄,4921
일본,관광,2024,2,1,봄,6759
일본,상용,2024,2,1,봄,5085
일본,공용,2024,2,1,봄,3451
일본,기타,2024,2,1,봄,3351
미국,관광,2024,2,1,봄,4968
미국,상용,2024,2,1,봄,3767
미국,공용,2024,2,1,봄,2494
미국,기타,2024,2,1,봄,2608
베트남,관광,2024,2,1,봄,3260
베트남,상용,2024,2,1,봄,2474
베트남,공용,2024,2,1,봄,1656
베트남,기타,2024,2,1,봄,1683
태국,관광,2024,2,1,봄,3222
태국,상용,2024,2,1,봄,2431
태국,공용,2024,2,1,봄,1626
태국,기타,2024,2,1,봄,1640
중국,관광,2024,3,1,봄,12139
중국,상용,2024,3,1,봄,9096
중국,공용,2024,3,1,봄,6265
중국,기타,2024,3,1,봄,6140
일본,관광,2024,3,1,봄,8195
일본,상용,2024,3,1,봄,6160
일본,공용,2024,3,1,봄,4002
일본,기타,2024,3,1,봄,4083
미국,관광,2024,3,1,봄,6213
미국,상용,2024,3,1,봄,4504
미국,공용,2024,3,1,봄,3147
미국,기타,2024,3,1,봄,3128
베트남,관광,2024,3,1,봄,4113
베트남,상용,2024,3,1,봄,3050
베트남,공용,2024,3,1,봄,2048
베트남,기타,2024,3,1,봄,2000
태국,관광,2024,3,1,봄,4160
태국,상용,2024,3,1,봄,3121
태국,공용,2024,3,1,봄,2014
태국,기타,2024,3,1,봄,2114
중국,관광,2024,4,2,여름,13016
중국,상용,2024,4,2,여름,9791
중국,공용,2024,4,2,여름,6469
중국,기타,2024,4,2,여름,6256
일본,관광,2024,4,2,여름,8581
일본,상용,2024,4,2,여름,6436
일본,공용,2024,4,2,여름,4220
일본,기타,2024,4,2,여름,4216
미국,관광,2024,4,2,여름,6379
미국,상용,2024,4,2,여름,4848
미국,공용,2024,4,2,여름,3270
미국,기타,2024,4,2,여름,3172
베트남,관광,2024,4,2,여름,4421
베트남,상용,2024,4,2,여름,3251
베트남,공용,2024,4,2,여름,2134
베트남,기타,2024,4,2,여름,2098
태국,관광,2024,4,2,여름,4309
태국,상용,2024,4,2,여름,3267
태국,공용,2024,4,2,여름,2121
태국,기타,2024,4,2,여름,2076
중국,관광,2024,5,2,여름,11574
중국,상용,2024,5,2,여름,8813
중국,공용,2024,5,2,여름,5971
중국,기타,2024,5,2,여름,5801
일본,관광,2024,5,2,여름,7789
일본,상용,2024,5,2,여름,5894
일본,공용,2024,5,2,여름,3856
일본,기타,2024,5,2,여름,3881
미국,관광,2024,5,2,여름,5934
미국,상용,2024,5,2,여름,4454
미국,공용,2024,5,2,여름,2884
미국,기타,2024,5,2,여름,2926
베트남,관광,2024,5,2,여름,3830
베트남,상용,2024,5,2,여름,2913
베트남,공용,2024,5,2,여름,1992
베트남,기타,2024,5,2,여름,1959
태국,관광,2024,5,2,여름,3961
태국,상용,2024,5,2,여름,2959
태국,공용,2024,5,2,여름,1923
태국,기타,2024,5,2,여름,1948
중국,관광,2024,6,2,여름,11035
중국,상용,2024,6,2,여름,8412
중국,공용,2024,6,2,여름,5585
중국,기타,2024,6,2,여름,5500
일본,관광,2024,6,2,여름,7340
일본,상용,2024,6,2,여름,5581
일본,공용,2024,6,2,여름,3710
일본,기타,2024,6,2,여름,3669
미국,관광,2024,6,2,여름,5354
미국,상용,2024,6,2,여름,4215
미국,공용,2024,6,2,여름,2828
미국,기타,2024,6,2,여름,2772
베트남,관광,2024,6,2,여름,3744
베트남,상용,2024,6,2,여름,2707
베트남,공용,2024,6,2,여름,1831
베트남,기타,2024,6,2,여름,1871
태국,관광,2024,6,2,여름,3726
태국,상용,2024,6,2,여름,2817
태국,공용,2024,6,2,여름,1857
태국,기타,2024,6,2,여름,1909
중국,관광,2024,7,3,가을,11673
중국,상용,2024,7,3,가을,8797
중국,공용,2024,7,3,가을,5961
중국,기타,2024,7,3,가을,5908
일본,관광,2024,7,3,가을,8008
일본,상용,2024,7,3,가을,5871
일본,공용,2024,7,3,가을,3869
일본,기타,2024,7,3,가을,3911
미국,관광,2024,7,3,가을,5737
미국,상용,2024,7,3,가을,4435
미국,공용,2024,7,3,가을,3010
미국,기타,2024,7,3,가을,2892
베트남,관광,2024,7,3,가을,3889
베트남,상용,2024,7,3,가을,2937
베트남,공용,2024,7,3,가을,1984
베트남,기타,2024,7,3,가을,1885
태국,관광,2024,7,3,가을,3814
태국,상용,2024,7,3,가을,2838
태국,공용,2024,7,3,가을,2002
태국,기타,2024,7,3,가을,2031
중국,관광,2024,8,3,가을,13498
중국,상용,2024,8,3,가을,10031
중국,공용,2024,8,3,가을,6856
중국,기타,2024,8,3,가을,6620
일본,관광,2024,8,3,가을,8946
일본,상용,2024,8,3,가을,6721
일본,공용,2024,8,3,가을,4491
일본,기타,2024,8,3,가을,4365
미국,관광,2024,8,3,가을,6806
미국,상용,2024,8,3,가을,5107
미국,공용,2024,8,3,가을,3349
미국,기타,2024,8,3,가을,3435
베트남,관광,2024,8,3,가을,4494
베트남,상용,2024,8,3,가을,3271
베트남,공용,2024,8,3,가을,2196
베트남,기타,2024,8,3,가을,2265
태국,관광,2024,8,3,가을,4467
태국,상용,2024,8,3,가을,3389
태국,공용,2024,8,3,가을,2278
태국,기타,2024,8,3,가을,2247
중국,관광,2024,9,3,가을,12148
중국,상용,2024,9,3,가을,9183
중국,공용,2024,9,3,가을,6287
중국,기타,2024,9,3,가을,6043
일본,관광,2024,9,3,가을,8153
일본,상용,2024,9,3,가을,6168
일본,공용,2024,9,3,가을,4167
일본,기타,2024,9,3,가을,4036
미국,관광,2024,9,3,가을,6155
미국,상용,2024,9,3,가을,4548
미국,공용,2024,9,3,가을,3049
미국,기타,2024,9,3,가을,3062
베트남,관광,2024,9,3,가을,4144
베트남,상용,2024,9,3,가을,3082
베트남,공용,2024,9,3,가을,2044
베트남,기타,2024,9,3,가을,2007
태국,관광,2024,9,3,가을,4187
태국,상용,2024,9,3,가을,3180
태국,공용,2024,9,3,가을,2100
태국,기타,2024,9,3,가을,2032
중국,관광,2024,10,4,겨울,14017
중국,상용,2024,10,4,겨울,10514
중국,공용,2024,10,4,겨울,7013
중국,기타,2024,10,4,겨울,7135
일본,관광,2024,10,4,겨울,9384
일본,상용,2024,10,4,겨울,7071
일본,공용,2024,10,4,겨울,4789
일본,기타,2024,10,4,겨울,4616
미국,관광,2024,10,4,겨울,7131
미국,상용,2024,10,4,겨울,5192
미국,공용,2024,10,4,겨울,3506
미국,기타,2024,10,4,겨울,3464
베트남,관광,2024,10,4,겨울,4668
베트남,상용,2024,10,4,겨울,3503
베트남,공용,2024,10,4,겨울,2386
베트남,기타,2024,10,4,겨울,2373
태국,관광,2024,10,4,겨울,4846
태국,상용,2024,10,4,겨울,3592
태국,공용,2024,10,4,겨울,2373
태국,기타,2024,10,4,겨울,2291
중국,관광,2024,11,4,겨울,11532
중국,상용,2024,11,4,겨울,8809
중국,공용,2024,11,4,겨울,5886
중국,기타,2024,11,4,겨울,5862
일본,관광,2024,11,4,겨울,7980
일본,상용,2024,11,4,겨울,6106
일본,공용,2024,11,4,겨울,3860
일본,기타,2024,11,4,겨울,3933
미국,관광,2024,11,4,겨울,5852
미국,상용,2024,11,4,겨울,4425
미국,공용,2024,11,4,겨울,2905
미국,기타,2024,11,4,겨울,2868
베트남,관광,2024,11,4,겨울,3875
베트남,상용,2024,11,4,겨울,2967
베트남,공용,2024,11,4,겨울,1933
베트남,기타,2024,11,4,겨울,1988
태국,관광,2024,11,4,겨울,3847
태국,상용,2024,11,4,겨울,2865
태국,공용,2024,11,4,겨울,1913
태국,기타,2024,11,4,겨울,1944
중국,관광,2024,12,4,겨울,12434
중국,상용,2024,12,4,겨울,9200
중국,공용,2024,12,4,겨울,6126
중국,기타,2024,12,4,겨울,6155
일본,관광,2024,12,4,겨울,8085
일본,상용,2024,12,4,겨울,6062
일본,공용,2024,12,4,겨울,4065
일본,기타,2024,12,4,겨울,3946
미국,관광,2024,12,4,겨울,6190
미국,상용,2024,12,4,겨울,4670
미국,공용,2024,12,4,겨울,3085
미국,기타,2024,12,4,겨울,3068
베트남,관광,2024,12,4,겨울,4090
베트남,상용,2024,12,4,겨울,3061
베트남,공용,2024,12,4,겨울,2007
베트남,기타,2024,12,4,겨울,2021
태국,관광,2024,12,4,겨울,4154
태국,상용,2024,12,4,겨울,3213
태국,공용,2024,12,4,겨울,2124
태국,기타,2024,12,4,겨울,2078
중국,관광,2025,1,1,봄,9515
중국,상용,2025,1,1,봄,7255
중국,공용,2025,1,1,봄,4862
중국,기타,2025,1,1,봄,4871
일본,관광,2025,1,1,봄,6315
일본,상용,2025,1,1,봄,4782
일본,공용,2025,1,1,봄,3246
일본,기타,2025,1,1,봄,3176
미국,관광,2025,1,1,봄,4668
미국,상용,2025,1,1,봄,3563
미국,공용,2025,1,1,봄,2442
미국,기타,2025,1,1,봄,2420
베트남,관광,2025,1,1,봄,3122
베트남,상용,2025,1,1,봄,2430
베트남,공용,2025,1,1,봄,1657
베트남,기타,2025,1,1,봄,1562
태국,관광,2025,1,1,봄,3199
태국,상용,2025,1,1,봄,2518
태국,공용,2025,1,1,봄,1623
태국,기타,2025,1,1,봄,1648
중국,관광,2025,2,1,봄,10115
중국,상용,2025,2,1,봄,7615
중국,공용,2025,2,1,봄,5101
중국,기타,2025,2,1,봄,5115
일본,관광,2025,2,1,봄,6836
일본,상용,2025,2,1,봄,5186
일본,공용,2025,2,1,봄,3475
일본,기타,2025,2,1,봄,3324
미국,관광,2025,2,1,봄,5118
미국,상용,2025,2,1,봄,3948
미국,공용,2025,2,1,봄,2550
미국,기타,2025,2,1,봄,2568
베트남,관광,2025,2,1,봄,3362
베트남,상용,2025,2,1,봄,2581
베트남,공용,2025,2,1,봄,1742
베트남,기타,2025,2,1,봄,1793
태국,관광,2025,2,1,봄,3315
태국,상용,2025,2,1,봄,2466
태국,공용,2025,2,1,봄,1703
태국,기타,2025,2,1,봄,1621
중국,관광,2025,3,1,봄,12627
중국,상용,2025,3,1,봄,9607
중국,공용,2025,3,1,봄,6289
중국,기타,2025,3,1,봄,6180
일본,관광,2025,3,1,봄,8367
일본,상용,2025,3,1,봄,6274
일본,공용,2025,3,1,봄,4202
일본,기타,2025,3,1,봄,4062
미국,관광,2025,3,1,봄,6382
미국,상용,2025,3,1,봄,4808
미국,공용,2025,3,1,봄,3212
미국,기타,2025,3,1,봄,3168
베트남,관광,2025,3,1,봄,4075
베트남,상용,2025,3,1,봄,3076
베트남,공용,2025,3,1,봄,2102
베트남,기타,2025,3,1,봄,2142
태국,관광,2025,3,1,봄,4220
태국,상용,2025,3,1,봄,3146
태국,공용,2025,3,1,봄,2152
태국,기타,2025,3,1,봄,2057
중국,관광,2025,4,2,여름,13341
중국,상용,2025,4,2,여름,9754
중국,공용,2025,4,2,여름,6625
중국,기타,2025,4,2,여름,6652
일본,관광,2025,4,2,여름,8752
일본,상용,2025,4,2,여름,6662
일본,공용,2025,4,2,여름,4473
일본,기타,2025,4,2,여름,4414
미국,관광,2025,4,2,여름,6702
미국,상용,2025,4,2,여름,4886
미국,공용,2025,4,2,여름,3289
미국,기타,2025,4,2,여름,3389
베트남,관광,2025,4,2,여름,4168
베트남,상용,2025,4,2,여름,3320
베트남,공용,2025,4,2,여름,2174
베트남,기타,2025,4,2,여름,2178
태국,관광,2025,4,2,여름,4329
태국,상용,2025,4,2,여름,3251
태국,공용,2025,4,2,여름,2262
태국,기타,2025,4,2,여름,2187
중국,관광,2025,5,2,여름,12018
중국,상용,2025,5,2,여름,8948
중국,공용,2025,5,2,여름,5997
중국,기타,2025,5,2,여름,6112
일본,관광,2025,5,2,여름,7894
일본,상용,2025,5,2,여름,6035
일본,공용,2025,5,2,여름,3980
일본,기타,2025,5,2,여름,3951
미국,관광,2025,5,2,여름,6056
미국,상용,2025,5,2,여름,4633
미국,공용,2025,5,2,여름,2993
미국,기타,2025,5,2,여름,3031
베트남,관광,2025,5,2,여름,4085
베트남,상용,2025,5,2,여름,2967
베트남,공용,2025,5,2,여름,1879
베트남,기타,2025,5,2,여름,2058
태국,관광,2025,5,2,여름,4029
태국,상용,2025,5,2,여름,3064
태국,공용,2025,5,2,여름,2058
태국,기타,2025,5,2,여름,2081
